"time [s]"	"region"	"quantity [kg]"	"flux"	"flux_in"	"flux_out"	"mass"	"source"	"source_in"	"source_out"	"flux_increment"	"source_increment"	"flux_cumulative"	"source_cumulative"	"error"
0	"tect1"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"tect2"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"tect3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"hu"	"I129"	0	0	0	0	10	10	0	0	0	0	0	0
0	"geo_1_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_2_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_3_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_6_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_7_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_8_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_9_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_10_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_11_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_12_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_13_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_1_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_2_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_3_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_4_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_6_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_7_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_8_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_9_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_10_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_11_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_1_layer5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_2_layer5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_3_layer5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_5_layer5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_6_layer5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_8_layer5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_9_layer5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_10_layer5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_11_layer5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_1_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_2_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_3_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_5_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_6_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_7_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_8_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_9_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_10_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_11_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_12_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"geo_13_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_11"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_12"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_15"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_16"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_42"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_43"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_131"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_132"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_171"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_195"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_212"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_213"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_215"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_232"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_311"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_321"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_322"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_341"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_411"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_412"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_441"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_442"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1331"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1332"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1333"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1411"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1412"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1721"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1722"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1811"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1812"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1821"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1822"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1911"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1912"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1921"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1922"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1931"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1932"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1941"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1942"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_1962"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_2112"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_2161"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_2162"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_2211"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_2212"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_2311"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_2312"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_2411"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_2412"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_2421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_2422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_3121"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_3122"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_3311"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_3312"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_3321"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_3322"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_3421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_3422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_3441"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_3442"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_3451"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v1_3452"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_11"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_12"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_15"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_16"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_42"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_43"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_131"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_132"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_171"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_195"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_212"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_213"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_215"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_232"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_311"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_321"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_322"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_341"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_411"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_412"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_441"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_442"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1331"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1332"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1333"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1411"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1412"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1721"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1722"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1811"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1812"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1821"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1822"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1911"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1912"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1921"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1922"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1931"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1932"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1941"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1942"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_1962"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_2112"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_2161"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_2162"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_2211"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_2212"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_2311"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_2312"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_2411"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_2412"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_2421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_2422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_3121"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_3122"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_3311"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_3312"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_3321"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_3322"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_3421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_3422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_3441"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_3442"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_3451"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"v2_3452"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach1"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach7"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach10"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach11"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach12"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach13"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach14"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach15"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach16"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach17"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach18"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach19"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach20"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach21"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach50"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach51"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach52"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach53"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach54"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach55"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach56"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach57"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach58"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach59"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach60"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".reach61"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".povrch"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	".IMPLICIT_BOUNDARY"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
0	"ALL"	"I129"	0	0	0	0	10	10	0	0	0	0	0	0
3.15576e+10	"tect1"	"I129"	0	0	0	259.476	0	0	0	0	0	0	0	0
3.15576e+10	"tect2"	"I129"	0	0	0	5.39772e+09	0	0	0	0	0	0	0	0
3.15576e+10	"tect3"	"I129"	0	0	0	4.56384e+08	0	0	0	0	0	0	0	0
3.15576e+10	"hu"	"I129"	0	0	0	3.47997e+10	10	10	0	0	0	0	0	0
3.15576e+10	"geo_1_layer3"	"I129"	0	0	0	0.718062	0	0	0	0	0	0	0	0
3.15576e+10	"geo_2_layer3"	"I129"	0	0	0	1.64953e+10	0	0	0	0	0	0	0	0
3.15576e+10	"geo_3_layer3"	"I129"	0	0	0	1.92018e-08	0	0	0	0	0	0	0	0
3.15576e+10	"geo_6_layer3"	"I129"	0	0	0	2.94564e-12	0	0	0	0	0	0	0	0
3.15576e+10	"geo_7_layer3"	"I129"	0	0	0	565100	0	0	0	0	0	0	0	0
3.15576e+10	"geo_8_layer3"	"I129"	0	0	0	1.00521e+07	0	0	0	0	0	0	0	0
3.15576e+10	"geo_9_layer3"	"I129"	0	0	0	4.79573e+06	0	0	0	0	0	0	0	0
3.15576e+10	"geo_10_layer3"	"I129"	0	0	0	1.24256e+07	0	0	0	0	0	0	0	0
3.15576e+10	"geo_11_layer3"	"I129"	0	0	0	2.25436e+06	0	0	0	0	0	0	0	0
3.15576e+10	"geo_12_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"geo_13_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"geo_1_layer4"	"I129"	0	0	0	1.76802	0	0	0	0	0	0	0	0
3.15576e+10	"geo_2_layer4"	"I129"	0	0	0	3.77065e+10	0	0	0	0	0	0	0	0
3.15576e+10	"geo_3_layer4"	"I129"	0	0	0	1.08917e-07	0	0	0	0	0	0	0	0
3.15576e+10	"geo_4_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"geo_6_layer4"	"I129"	0	0	0	1.56183e-11	0	0	0	0	0	0	0	0
3.15576e+10	"geo_7_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"geo_8_layer4"	"I129"	0	0	0	7.32133e-12	0	0	0	0	0	0	0	0
3.15576e+10	"geo_9_layer4"	"I129"	0	0	0	1.79746e+06	0	0	0	0	0	0	0	0
3.15576e+10	"geo_10_layer4"	"I129"	0	0	0	7.77992e+08	0	0	0	0	0	0	0	0
3.15576e+10	"geo_11_layer4"	"I129"	0	0	0	3.40282e+08	0	0	0	0	0	0	0	0
3.15576e+10	"geo_1_layer5"	"I129"	0	0	0	2.55168	0	0	0	0	0	0	0	0
3.15576e+10	"geo_2_layer5"	"I129"	0	0	0	1.51464e+11	0	0	0	0	0	0	0	0
3.15576e+10	"geo_3_layer5"	"I129"	0	0	0	1.88957e-06	0	0	0	0	0	0	0	0
3.15576e+10	"geo_5_layer5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"geo_6_layer5"	"I129"	0	0	0	6.32228e-13	0	0	0	0	0	0	0	0
3.15576e+10	"geo_8_layer5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"geo_9_layer5"	"I129"	0	0	0	3.19778e-12	0	0	0	0	0	0	0	0
3.15576e+10	"geo_10_layer5"	"I129"	0	0	0	5.29816e+08	0	0	0	0	0	0	0	0
3.15576e+10	"geo_11_layer5"	"I129"	0	0	0	2.49206e+08	0	0	0	0	0	0	0	0
3.15576e+10	"geo_1_layer6"	"I129"	0	0	0	3.85887	0	0	0	0	0	0	0	0
3.15576e+10	"geo_2_layer6"	"I129"	0	0	0	3.52406e+10	0	0	0	0	0	0	0	0
3.15576e+10	"geo_3_layer6"	"I129"	0	0	0	8.87369e-05	0	0	0	0	0	0	0	0
3.15576e+10	"geo_5_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"geo_6_layer6"	"I129"	0	0	0	1.94845e-05	0	0	0	0	0	0	0	0
3.15576e+10	"geo_7_layer6"	"I129"	0	0	0	0.00281133	0	0	0	0	0	0	0	0
3.15576e+10	"geo_8_layer6"	"I129"	0	0	0	4.17305	0	0	0	0	0	0	0	0
3.15576e+10	"geo_9_layer6"	"I129"	0	0	0	2.58331	0	0	0	0	0	0	0	0
3.15576e+10	"geo_10_layer6"	"I129"	0	0	0	5.69994e+07	0	0	0	0	0	0	0	0
3.15576e+10	"geo_11_layer6"	"I129"	0	0	0	1.60016e+07	0	0	0	0	0	0	0	0
3.15576e+10	"geo_12_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"geo_13_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_11"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_12"	"I129"	0	0	0	1.43323e-26	0	0	0	0	0	0	0	0
3.15576e+10	"v1_15"	"I129"	0	0	0	3.64888e-17	0	0	0	0	0	0	0	0
3.15576e+10	"v1_16"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_42"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_43"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_131"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_132"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_171"	"I129"	0	0	0	5.65472e-12	0	0	0	0	0	0	0	0
3.15576e+10	"v1_195"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_212"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_213"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_215"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_232"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_311"	"I129"	0	0	0	552345	0	0	0	0	0	0	0	0
3.15576e+10	"v1_321"	"I129"	0	0	0	4.19664e-21	0	0	0	0	0	0	0	0
3.15576e+10	"v1_322"	"I129"	0	0	0	2.36717e-24	0	0	0	0	0	0	0	0
3.15576e+10	"v1_341"	"I129"	0	0	0	0.912302	0	0	0	0	0	0	0	0
3.15576e+10	"v1_411"	"I129"	0	0	0	6.07773e-07	0	0	0	0	0	0	0	0
3.15576e+10	"v1_412"	"I129"	0	0	0	1.68333e-07	0	0	0	0	0	0	0	0
3.15576e+10	"v1_441"	"I129"	0	0	0	6.81834e-20	0	0	0	0	0	0	0	0
3.15576e+10	"v1_442"	"I129"	0	0	0	1.15832e-29	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1331"	"I129"	0	0	0	7.42002e+07	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1332"	"I129"	0	0	0	4.82905e+07	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1333"	"I129"	0	0	0	21167.1	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1411"	"I129"	0	0	0	4.61602e+06	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1412"	"I129"	0	0	0	672096	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1421"	"I129"	0	0	0	1.87073e-07	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1422"	"I129"	0	0	0	8.63052e-09	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1721"	"I129"	0	0	0	7.50967e-26	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1722"	"I129"	0	0	0	8.2313e-13	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1811"	"I129"	0	0	0	2.6073e-12	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1812"	"I129"	0	0	0	2.98173e-14	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1821"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1822"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1911"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1912"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1921"	"I129"	0	0	0	6.67223e-10	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1922"	"I129"	0	0	0	2.29494e-10	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1931"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1932"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1941"	"I129"	0	0	0	4.81484e-19	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1942"	"I129"	0	0	0	4.55127e-24	0	0	0	0	0	0	0	0
3.15576e+10	"v1_1962"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_2112"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_2161"	"I129"	0	0	0	2.05396e-10	0	0	0	0	0	0	0	0
3.15576e+10	"v1_2162"	"I129"	0	0	0	5.64171e-11	0	0	0	0	0	0	0	0
3.15576e+10	"v1_2211"	"I129"	0	0	0	2.33437e-18	0	0	0	0	0	0	0	0
3.15576e+10	"v1_2212"	"I129"	0	0	0	1.7459e-23	0	0	0	0	0	0	0	0
3.15576e+10	"v1_2311"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_2312"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_2411"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_2412"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_2421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_2422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_3121"	"I129"	0	0	0	635834	0	0	0	0	0	0	0	0
3.15576e+10	"v1_3122"	"I129"	0	0	0	2.68401e+06	0	0	0	0	0	0	0	0
3.15576e+10	"v1_3311"	"I129"	0	0	0	4.31713e-10	0	0	0	0	0	0	0	0
3.15576e+10	"v1_3312"	"I129"	0	0	0	1.27816e-12	0	0	0	0	0	0	0	0
3.15576e+10	"v1_3321"	"I129"	0	0	0	1.79329e-20	0	0	0	0	0	0	0	0
3.15576e+10	"v1_3322"	"I129"	0	0	0	2.40208e-13	0	0	0	0	0	0	0	0
3.15576e+10	"v1_3421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_3422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_3441"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_3442"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_3451"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v1_3452"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
3.15576e+10	"v2_11"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
