"time [s]"	"region"	"quantity [kg]"	"flux"	"flux_in"	"flux_out"	"mass"	"source"	"source_in"	"source_out"	"flux_increment"	"source_increment"	"flux_cumulative"	"source_cumulative"	"error"
7.8894e+11	"v1_195"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_212"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_213"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_215"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_232"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_311"	"I129"	0	0	0	1.68601e+08	0	0	0	0	0	0	0	0
7.8894e+11	"v1_321"	"I129"	0	0	0	5.12702e-07	0	0	0	0	0	0	0	0
7.8894e+11	"v1_322"	"I129"	0	0	0	1.02879e-15	0	0	0	0	0	0	0	0
7.8894e+11	"v1_341"	"I129"	0	0	0	398.934	0	0	0	0	0	0	0	0
7.8894e+11	"v1_411"	"I129"	0	0	0	0.0183477	0	0	0	0	0	0	0	0
7.8894e+11	"v1_412"	"I129"	0	0	0	0.00249801	0	0	0	0	0	0	0	0
7.8894e+11	"v1_441"	"I129"	0	0	0	1.14903e-14	0	0	0	0	0	0	0	0
7.8894e+11	"v1_442"	"I129"	0	0	0	1.2522e-25	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1331"	"I129"	0	0	0	5.78459e+08	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1332"	"I129"	0	0	0	3.91748e+08	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1333"	"I129"	0	0	0	63297.3	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1411"	"I129"	0	0	0	7.153e+07	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1412"	"I129"	0	0	0	1.49313e+07	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1421"	"I129"	0	0	0	2.57733	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1422"	"I129"	0	0	0	1.21289	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1721"	"I129"	0	0	0	3.5714e-14	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1722"	"I129"	0	0	0	0.15924	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1811"	"I129"	0	0	0	5.51839e-07	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1812"	"I129"	0	0	0	5.29519e-09	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1821"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1822"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1911"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1912"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1921"	"I129"	0	0	0	0.00395506	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1922"	"I129"	0	0	0	0.0005994	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1931"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1932"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1941"	"I129"	0	0	0	1.33472e-13	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1942"	"I129"	0	0	0	2.41212e-18	0	0	0	0	0	0	0	0
7.8894e+11	"v1_1962"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_2112"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_2161"	"I129"	0	0	0	0.000581709	0	0	0	0	0	0	0	0
7.8894e+11	"v1_2162"	"I129"	0	0	0	0.00136117	0	0	0	0	0	0	0	0
7.8894e+11	"v1_2211"	"I129"	0	0	0	1.34871e-09	0	0	0	0	0	0	0	0
7.8894e+11	"v1_2212"	"I129"	0	0	0	4.86055e-15	0	0	0	0	0	0	0	0
7.8894e+11	"v1_2311"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_2312"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_2411"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_2412"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_2421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_2422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_3121"	"I129"	0	0	0	7.33122e+07	0	0	0	0	0	0	0	0
7.8894e+11	"v1_3122"	"I129"	0	0	0	3.18258e+08	0	0	0	0	0	0	0	0
7.8894e+11	"v1_3311"	"I129"	0	0	0	6.24419	0	0	0	0	0	0	0	0
7.8894e+11	"v1_3312"	"I129"	0	0	0	0.244985	0	0	0	0	0	0	0	0
7.8894e+11	"v1_3321"	"I129"	0	0	0	1.72679e-08	0	0	0	0	0	0	0	0
7.8894e+11	"v1_3322"	"I129"	0	0	0	0.0471306	0	0	0	0	0	0	0	0
7.8894e+11	"v1_3421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_3422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_3441"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_3442"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_3451"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v1_3452"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_11"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_12"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_15"	"I129"	0	0	0	17748.5	0	0	0	0	0	0	0	0
7.8894e+11	"v2_16"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_42"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_43"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_131"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_132"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_171"	"I129"	0	0	0	2.54842	0	0	0	0	0	0	0	0
7.8894e+11	"v2_195"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_212"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_213"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_215"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_232"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_311"	"I129"	0	0	0	1.58995e+08	0	0	0	0	0	0	0	0
7.8894e+11	"v2_321"	"I129"	0	0	0	0.000107486	0	0	0	0	0	0	0	0
7.8894e+11	"v2_322"	"I129"	0	0	0	3.7121e-15	0	0	0	0	0	0	0	0
7.8894e+11	"v2_341"	"I129"	0	0	0	12684.9	0	0	0	0	0	0	0	0
7.8894e+11	"v2_411"	"I129"	0	0	0	0.082411	0	0	0	0	0	0	0	0
7.8894e+11	"v2_412"	"I129"	0	0	0	0.0576402	0	0	0	0	0	0	0	0
7.8894e+11	"v2_441"	"I129"	0	0	0	3.66519e-13	0	0	0	0	0	0	0	0
7.8894e+11	"v2_442"	"I129"	0	0	0	2.11462e-23	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1331"	"I129"	0	0	0	1.26299e+09	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1332"	"I129"	0	0	0	1.20692e+09	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1333"	"I129"	0	0	0	1.2075e+07	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1411"	"I129"	0	0	0	1.87985e+08	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1412"	"I129"	0	0	0	1.09258e+08	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1421"	"I129"	0	0	0	324.548	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1422"	"I129"	0	0	0	278.024	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1721"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1722"	"I129"	0	0	0	0.761322	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1811"	"I129"	0	0	0	2.85916e-06	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1812"	"I129"	0	0	0	2.49405e-07	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1821"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1822"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1911"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1912"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1921"	"I129"	0	0	0	0.00695284	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1922"	"I129"	0	0	0	0.00189577	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1931"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1932"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1941"	"I129"	0	0	0	1.16483e-12	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1942"	"I129"	0	0	0	4.10091e-13	0	0	0	0	0	0	0	0
7.8894e+11	"v2_1962"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_2112"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_2161"	"I129"	0	0	0	0.00147672	0	0	0	0	0	0	0	0
7.8894e+11	"v2_2162"	"I129"	0	0	0	0.00391246	0	0	0	0	0	0	0	0
7.8894e+11	"v2_2211"	"I129"	0	0	0	3.4816e-08	0	0	0	0	0	0	0	0
7.8894e+11	"v2_2212"	"I129"	0	0	0	1.37518e-12	0	0	0	0	0	0	0	0
7.8894e+11	"v2_2311"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_2312"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_2411"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_2412"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_2421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_2422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_3121"	"I129"	0	0	0	7.07777e+07	0	0	0	0	0	0	0	0
7.8894e+11	"v2_3122"	"I129"	0	0	0	7.4989e+08	0	0	0	0	0	0	0	0
7.8894e+11	"v2_3311"	"I129"	0	0	0	146.755	0	0	0	0	0	0	0	0
7.8894e+11	"v2_3312"	"I129"	0	0	0	42.2417	0	0	0	0	0	0	0	0
7.8894e+11	"v2_3321"	"I129"	0	0	0	1.47741e-06	0	0	0	0	0	0	0	0
7.8894e+11	"v2_3322"	"I129"	0	0	0	2.8962	0	0	0	0	0	0	0	0
7.8894e+11	"v2_3421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_3422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_3441"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_3442"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_3451"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	"v2_3452"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach1"	"I129"	-2.89051e-09	0	-2.89051e-09	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach5"	"I129"	-8.22701e-10	0	-8.22701e-10	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach7"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach10"	"I129"	-0.0127561	0	-0.0127561	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach11"	"I129"	-4.72162	0	-4.72162	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach12"	"I129"	-1.22569	0	-1.22569	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach13"	"I129"	-1.90678	0	-1.90678	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach14"	"I129"	-0.00033253	0	-0.00033253	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach15"	"I129"	-2.26644	0	-2.26644	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach16"	"I129"	-1.20244e-05	0	-1.20244e-05	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach17"	"I129"	-2.40065e-11	0	-2.40065e-11	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach18"	"I129"	-7.71165e-11	0	-7.71165e-11	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach19"	"I129"	-1.47268e-11	0	-1.47268e-11	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach20"	"I129"	-1.73078e-13	0	-1.73078e-13	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach21"	"I129"	-1.70516e-17	0	-1.70516e-17	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach50"	"I129"	-4.46095e-10	0	-4.46095e-10	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach51"	"I129"	-2.96179e-29	0	-2.96179e-29	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach52"	"I129"	-2.34673e-11	0	-2.34673e-11	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach53"	"I129"	-1.83884e-07	0	-1.83884e-07	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach54"	"I129"	-0.000158553	0	-0.000158553	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach55"	"I129"	-1.90898e-21	0	-1.90898e-21	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach56"	"I129"	-1.00203e-09	0	-1.00203e-09	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach57"	"I129"	-5.31391e-09	0	-5.31391e-09	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach58"	"I129"	-3.07475e-22	0	-3.07475e-22	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach59"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach60"	"I129"	-7.7208e-13	0	-7.7208e-13	0	0	0	0	0	0	0	0	0
7.8894e+11	".reach61"	"I129"	-1.40435e-24	0	-1.40435e-24	0	0	0	0	0	0	0	0	0
7.8894e+11	".povrch"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
7.8894e+11	".IMPLICIT_BOUNDARY"	"I129"	-4.30015e-06	0	-4.30015e-06	0	0	0	0	0	0	0	0	0
7.8894e+11	"ALL"	"I129"	-10.1338	0	-10.1338	2.06801e+12	10	10	0	0	0	0	0	0
8.20498e+11	"tect1"	"I129"	0	0	0	1.57988e+08	0	0	0	0	0	0	0	0
8.20498e+11	"tect2"	"I129"	0	0	0	8.91389e+10	0	0	0	0	0	0	0	0
8.20498e+11	"tect3"	"I129"	0	0	0	4.14926e+09	0	0	0	0	0	0	0	0
8.20498e+11	"hu"	"I129"	0	0	0	3.69781e+10	10	10	0	0	0	0	0	0
8.20498e+11	"geo_1_layer3"	"I129"	0	0	0	4.20617e+06	0	0	0	0	0	0	0	0
8.20498e+11	"geo_2_layer3"	"I129"	0	0	0	1.10307e+11	0	0	0	0	0	0	0	0
8.20498e+11	"geo_3_layer3"	"I129"	0	0	0	1.09002	0	0	0	0	0	0	0	0
8.20498e+11	"geo_6_layer3"	"I129"	0	0	0	16.7026	0	0	0	0	0	0	0	0
8.20498e+11	"geo_7_layer3"	"I129"	0	0	0	1.11444e+08	0	0	0	0	0	0	0	0
8.20498e+11	"geo_8_layer3"	"I129"	0	0	0	3.17037e+09	0	0	0	0	0	0	0	0
8.20498e+11	"geo_9_layer3"	"I129"	0	0	0	3.70217e+09	0	0	0	0	0	0	0	0
8.20498e+11	"geo_10_layer3"	"I129"	0	0	0	4.36066e+09	0	0	0	0	0	0	0	0
8.20498e+11	"geo_11_layer3"	"I129"	0	0	0	8.80293e+08	0	0	0	0	0	0	0	0
8.20498e+11	"geo_12_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"geo_13_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"geo_1_layer4"	"I129"	0	0	0	1.31242e+07	0	0	0	0	0	0	0	0
8.20498e+11	"geo_2_layer4"	"I129"	0	0	0	2.01036e+11	0	0	0	0	0	0	0	0
8.20498e+11	"geo_3_layer4"	"I129"	0	0	0	3.2056	0	0	0	0	0	0	0	0
8.20498e+11	"geo_4_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"geo_6_layer4"	"I129"	0	0	0	88.6397	0	0	0	0	0	0	0	0
8.20498e+11	"geo_7_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"geo_8_layer4"	"I129"	0	0	0	0.038883	0	0	0	0	0	0	0	0
8.20498e+11	"geo_9_layer4"	"I129"	0	0	0	4.22101e+09	0	0	0	0	0	0	0	0
8.20498e+11	"geo_10_layer4"	"I129"	0	0	0	5.36745e+10	0	0	0	0	0	0	0	0
8.20498e+11	"geo_11_layer4"	"I129"	0	0	0	1.03425e+10	0	0	0	0	0	0	0	0
8.20498e+11	"geo_1_layer5"	"I129"	0	0	0	4.28736e+07	0	0	0	0	0	0	0	0
8.20498e+11	"geo_2_layer5"	"I129"	0	0	0	3.66415e+11	0	0	0	0	0	0	0	0
8.20498e+11	"geo_3_layer5"	"I129"	0	0	0	7.81143	0	0	0	0	0	0	0	0
8.20498e+11	"geo_5_layer5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"geo_6_layer5"	"I129"	0	0	0	64.7163	0	0	0	0	0	0	0	0
8.20498e+11	"geo_8_layer5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"geo_9_layer5"	"I129"	0	0	0	0.0539601	0	0	0	0	0	0	0	0
8.20498e+11	"geo_10_layer5"	"I129"	0	0	0	1.51529e+11	0	0	0	0	0	0	0	0
8.20498e+11	"geo_11_layer5"	"I129"	0	0	0	1.81941e+10	0	0	0	0	0	0	0	0
8.20498e+11	"geo_1_layer6"	"I129"	0	0	0	2.42815e+08	0	0	0	0	0	0	0	0
8.20498e+11	"geo_2_layer6"	"I129"	0	0	0	7.80323e+11	0	0	0	0	0	0	0	0
8.20498e+11	"geo_3_layer6"	"I129"	0	0	0	400228	0	0	0	0	0	0	0	0
8.20498e+11	"geo_5_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"geo_6_layer6"	"I129"	0	0	0	1.08726e+06	0	0	0	0	0	0	0	0
8.20498e+11	"geo_7_layer6"	"I129"	0	0	0	8.10628e+07	0	0	0	0	0	0	0	0
8.20498e+11	"geo_8_layer6"	"I129"	0	0	0	4.24625e+08	0	0	0	0	0	0	0	0
8.20498e+11	"geo_9_layer6"	"I129"	0	0	0	4.81916e+07	0	0	0	0	0	0	0	0
8.20498e+11	"geo_10_layer6"	"I129"	0	0	0	1.91258e+11	0	0	0	0	0	0	0	0
8.20498e+11	"geo_11_layer6"	"I129"	0	0	0	1.60241e+10	0	0	0	0	0	0	0	0
8.20498e+11	"geo_12_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"geo_13_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"v1_11"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"v1_12"	"I129"	0	0	0	3.22722e-11	0	0	0	0	0	0	0	0
8.20498e+11	"v1_15"	"I129"	0	0	0	2.25868e-11	0	0	0	0	0	0	0	0
8.20498e+11	"v1_16"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"v1_42"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"v1_43"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"v1_131"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"v1_132"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"v1_171"	"I129"	0	0	0	1.11392	0	0	0	0	0	0	0	0
8.20498e+11	"v1_195"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"v1_212"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"v1_213"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"v1_215"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"v1_232"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
8.20498e+11	"v1_311"	"I129"	0	0	0	1.56567e+08	0	0	0	0	0	0	0	0
8.20498e+11	"v1_321"	"I129"	0	0	0	1.01101e-06	0	0	0	0	0	0	0	0
8.20498e+11	"v1_322"	"I129"	0	0	0	3.55445e-16	0	0	0	0	0	0	0	0
8.20498e+11	"v1_341"	"I129"	0	0	0	259.9	0	0	0	0	0	0	0	0
8.20498e+11	"v1_411"	"I129"	0	0	0	0.0412349	0	0	0	0	0	0	0	0
8.20498e+11	"v1_412"	"I129"	0	0	0	0.0040399	0	0	0	0	0	0	0	0
8.20498e+11	"v1_441"	"I129"	0	0	0	1.17562e-14	0	0	0	0	0	0	0	0
8.20498e+11	"v1_442"	"I129"	0	0	0	7.09719e-25	0	0	0	0	0	0	0	0
